Country,Year,Country_Code,Continent,Region,Population,GDP_Per_Capita,Per_Capita_Sugar_Consumption,Total_Sugar_Consumption,Sugar_From_Sugarcane,Sugar_From_Beet,Sugar_From_HFCS,Sugar_From_Other,Processed_Food_Consumption,Avg_Daily_Sugar_Intake,Diabetes_Prevalence,Obesity_Rate,Sugar_Imports,Sugar_Exports,Avg_Retail_Price_Per_Kg,Gov_Tax,Gov_Subsidies,Education_Campaign,Urbanization_Rate,Climate_Conditions,Sugarcane_Production_Yield
Mexico,1983,MEX,North America,Central America,88906358.26491623,30381.62478289113,65.282918111934,5804066.506238792,73.4411620067556,9.390280268687743,0.10733821202720595,17.061219512529448,143.87146358762925,178.87519562669917,9.738662932369744,20.832564474384554,719670.421152,6766744.044374499,2.3379430903950524,0.0,0,0.0,39.373795564515675,2,33.34841973005974
Indonesia,2019,IDN,Asia,Southeast Asia,231165339.9255503,8254.591296103084,45.4370610984501,10503473.674041215,88.27288067035104,26.850769543794843,9.299805934690253,-24.423456148836138,210.22558868619373,124.49754740975328,13.976338502003458,10.528612504997325,9593543.013060834,7677486.064009387,4.240052630468064,0.0,1,1.0,57.1132068436356,1,52.167461472497266
India,1971,IND,Asia,South Asia,54967984.69308992,5825.591839529224,52.75010376036745,2899566.896058783,61.20271200797358,8.972009022934198,50.51139108301715,-20.686112113924935,134.6884447407714,144.53528430340683,16.073336859211135,18.64406277670509,4288340.678394682,6488263.914784821,1.7277869363355542,0.0,1,1.0,32.290032621604674,2,79.91581791458637
Germany,1979,DEU,Europe,Western Europe,73744330.9680679,47756.758197041345,43.59547600665431,3214919.211345178,76.51545496794324,37.29049337036728,24.903433779068102,-38.709382117378624,175.0997611179071,119.45160425823282,11.362978615296925,6.305012621028348,2910214.132236323,8962431.27956431,1.4630945768833699,1.0,0,0.0,30.782050437732373,2,60.29077600918317
Mexico,1965,MEX,North America,Central America,77449105.23600683,21359.18525827023,37.92219280815233,2937039.9015787314,76.50164500589801,38.438785324619595,44.3855652516132,-59.325995582130815,85.39971169543868,103.9068082943374,6.168448768446507,34.476276609502094,2082897.1990209266,2341353.5704001854,2.580636506453783,0.0,0,1.0,60.89755816052403,5,52.872915933538565
Australia,1967,AUS,Oceania,Australia & New Zealand,285534203.56374186,32583.970328320258,62.25388607438157,17775613.778996464,68.1068260735418,22.48572055874529,1.845691795523836,7.561761572189084,176.4876522696225,170.5756478438055,13.994649280531894,9.683231488472781,744200.9560659069,7465390.488769276,1.5209130126957704,0.0,1,1.0,89.16821956386953,2,87.80692046720861
Australia,1973,AUS,Oceania,Australia & New Zealand,219217052.73049113,45340.28854029055,52.971632288906285,11612285.108697355,69.61315421010951,38.59626235241829,8.780867457185641,-16.990284019713442,94.33683169350276,145.14227247160323,13.731847109357044,11.561427645141599,7081822.03747691,6036863.327223291,1.289538928642123,0.0,0,0.0,29.772113266743,1,76.81233909099058
India,1964,IND,Asia,South Asia,40974742.98206388,43559.712227869284,60.88805107392201,2494872.2434327328,68.25530049160223,31.818456799163542,34.136998581952184,-34.210755872717954,91.27267645675714,166.8332599425463,14.960063075075196,21.037826470001868,9905959.155740948,9660149.989133168,2.6333138803857437,0.0,1,1.0,59.046475113355406,3,86.87002403356155
Indonesia,2013,IDN,Asia,Southeast Asia,28760917.559048124,28561.707515468162,11.234212621351668,323106.26304351323,70.84307692059865,29.35785836538878,43.2182239044094,-43.41915919039684,104.86329267558435,30.781742582503572,4.0296940600878735,5.68112849487517,4590843.391875658,6839321.776007219,1.7263755247953818,0.0,0,0.0,55.31973799894902,4,31.212324592825023
China,1995,CHN,Asia,East Asia,253001641.221769,24651.30643835212,42.4715358955913,10745368.286793875,55.95111183980621,25.32652298233555,47.27314853582848,-28.55078335797026,68.22203494791174,116.37200835392018,7.723177960340939,37.23729892044745,7046413.806451559,4333122.834456148,1.0476275154588768,0.0,0,0.0,11.283309547466791,2,60.12733626623677
Mexico,2013,MEX,North America,Central America,240880022.5903837,36895.33104912268,26.418593842636167,6363711.481620372,81.78988447980049,19.237215757372407,38.58093168325208,-39.60803192042499,74.5979656886672,72.3869471288231,5.643931001257895,19.473621722558462,4844523.187732509,1161012.6081764104,1.6492034303500192,0.0,1,0.0,13.712125836821754,5,77.28009860548178
France,2007,FRA,Europe,Western Europe,201627378.8244982,17807.46177479549,38.37060858989754,7736565.233881817,76.44300451123691,38.73230396660634,45.400977818240214,-60.57628629608345,280.142105250208,105.13546753631928,5.694066557101657,23.542009659833152,4046710.7159679728,6366510.516359263,3.863565452908627,0.0,1,1.0,85.53135615088985,4,74.60368535717852
China,1997,CHN,Asia,East Asia,59634095.066588216,31456.836191208837,44.84275390137572,2674157.049202259,88.95289093164956,11.896797065190501,9.94513391960928,-10.794821916449337,141.7918662947234,122.8691456897695,7.781066545686821,35.43123558606368,3626660.3477754956,9582422.329665063,0.9900805918037556,0.0,0,1.0,67.83338671056585,5,62.26830006718216
Germany,1962,DEU,Europe,Western Europe,144604778.1278921,1646.0454636772477,59.97430068859848,8672570.44445027,59.82572756292448,33.08882639400649,39.49044032976846,-32.404994286699434,188.10100505876497,164.32958388675985,3.9973820309991934,25.162353949467064,8949462.129604341,3320867.61284106,0.9288516917411269,0.0,1,0.0,22.663565984526546,4,63.70448585411184
Mexico,1995,MEX,North America,Central America,181215057.6917249,41303.47175715361,7.072052096309978,1281562.3286316965,55.838729722971145,17.860852952064207,25.517545976329874,0.7828713486347851,175.81289462616638,19.37742274388934,13.186876524775945,7.790410132350463,7603624.701444116,6573491.099680781,2.33867119883702,0.0,0,0.0,38.26348601668333,4,51.17825322620855
Indonesia,1981,IDN,Asia,Southeast Asia,279709120.5252651,49902.59762336974,15.65891922430372,4379942.52460616,63.70216263449967,31.36359971800934,54.8923594596521,-49.958121812161096,86.96783526691837,42.9054386745922,13.433775002008996,33.109541382983416,8588112.952524174,7859369.48025872,1.2307219436621133,0.0,0,0.0,55.28267725929277,3,47.750834443338455
India,1967,IND,Asia,South Asia,51657698.31902576,47757.97137176436,64.89397318322054,3352273.2894217544,70.38965612594023,10.729069096254076,36.91708181030476,-18.035807032499065,10.05176931248229,177.8094865220243,15.756119387217733,37.057171954954164,965195.5381695965,8752614.951941233,2.242907328869495,0.0,0,0.0,67.38719789696297,1,43.20210677232252
China,2020,CHN,Asia,East Asia,155118595.33668798,18314.794606621817,67.8725961450115,10528301.775868488,58.200382177372326,18.065650878590535,32.50011178427775,-8.766144840240614,40.255585633149835,185.97091343733152,4.474977985649821,33.288401403473244,3621682.783207546,7654745.722288773,4.622098204230294,0.0,0,1.0,20.031606526773444,4,70.86495301018809
France,2021,FRA,Europe,Western Europe,48167740.02461529,26789.51346118609,8.602474401334092,414361.7505318686,68.42404124287647,38.11512140814614,34.6956823647653,-41.2348450157879,250.92710950081673,23.570779859655413,9.625000557511648,11.653541027291231,2086232.2834313484,4147355.9683758244,1.1646168324667643,0.0,1,0.0,10.522678246916177,5,61.35391550417715
Japan,1973,JPN,Asia,East Asia,133710952.83167152,12192.739674624727,26.566190289597753,3552190.616729615,75.70452990857478,24.505333274304412,49.87913446759622,-50.08899765047539,41.71262004403316,72.79136139349785,2.695084432262668,21.838546991113084,1712375.6516538435,83571.32457918803,3.7316180635129528,0.0,0,0.0,61.91866940076543,3,37.24373753343612
Indonesia,1966,IDN,Asia,Southeast Asia,60840357.41464595,15497.876564524968,5.632448294870632,342680.16737944237,52.2468518050161,22.193714129987427,0.6764307825457472,24.88300328245073,69.961826087914,15.432908327945533,9.796349788483244,15.481505722681078,8817907.597086793,5891815.220068063,0.8428432373590662,0.0,0,0.0,55.27328407862264,2,44.99531731405808
Japan,1963,JPN,Asia,East Asia,251019676.28624818,23138.63203180518,54.23412085765793,13613831.461358553,80.32119452738672,31.32374340214514,51.6160861777952,-63.261024107327046,274.719132487198,148.60149114998273,4.514454830223354,25.931884784493363,8890891.52579449,5525052.405101384,3.999476580738064,0.0,0,1.0,70.99678037330291,2,96.10163681197727
Brazil,2021,BRA,South America,South America,77166147.01361637,37480.50488925153,49.32611171566396,3806305.98826099,87.58845122652119,19.596878322150992,1.751222160043362,-8.936551708715541,244.26665516996775,135.15354610091927,8.15537879975888,34.30207322697011,5719066.765026987,4228754.534715909,4.7080676777113695,,0,1.0,22.55342504208695,2,68.32000732268227
South Africa,1978,ZAF,Africa,Sub-Saharan Africa,125714310.15696324,1385.1783465226472,41.712332500911195,5243837.105389928,60.729928596928616,22.255859284807283,34.95968606676332,-17.945473948499227,25.449587694945592,114.29179105249668,7.169255211660019,19.005561453217595,2593125.091949593,6335151.730634502,4.001558395142357,1.0,1,1.0,49.68686087193204,2,51.95268605203494
China,2002,CHN,Asia,East Asia,122928508.09514843,19991.81945554889,49.957976261611726,6141259.48929277,81.04889486607912,24.621244538761545,30.155576738030497,-35.82571614287116,196.60166883709064,136.88485495681613,7.450029764409599,25.730989156505398,9748477.543552287,419218.1604294487,4.468784693725598,0.0,0,0.0,68.44762399208548,4,85.04867473862659
Australia,2006,AUS,Oceania,Australia & New Zealand,260022193.0465058,28046.59745700823,39.9564288162583,10389558.247110084,66.71737044934001,39.649541890497446,22.22115484914619,-28.588067188983644,159.5479418232862,109.48061495654775,5.412259278884033,5.357699431943371,1098402.8492179564,9090835.000698397,3.836986990740924,0.0,0,0.0,82.68481210688893,5,36.06555053381934
India,1983,IND,Asia,South Asia,227581441.95494583,11151.560588245982,20.52467641273028,4671035.453667822,76.5773064759194,33.18806413972638,7.723192668696052,-17.488563284341836,115.82283039714828,56.23761337088097,3.8328113420373278,17.275897024763196,7766902.688076267,3047439.863096011,1.7370465074598915,0.0,0,1.0,62.69446634573371,1,89.99563783661515
USA,1975,USA,North America,Northern America,18215071.215510122,4384.695555753975,54.03169277210677,984191.1317384883,79.72064280320512,6.393009783096497,7.444288955380722,6.442058458317646,154.3013461572059,148.04683819557258,3.4536339608664663,26.735475065086266,3289279.29814251,1219184.798844012,1.5343126865989727,0.0,0,0.0,71.85171258536258,2,91.25382006527474
Japan,1965,JPN,Asia,East Asia,21059149.693281136,27208.90603625725,55.91305511922113,1177481.397564357,61.7989459716412,32.42662259462736,44.529517786146556,-38.755086352415105,53.80535822535474,153.2017710266659,13.04836541092938,39.668651343743356,4027154.7550497167,1964724.3188442208,4.549958959713397,0.0,0,1.0,14.717188297550443,3,43.95230474633362
Australia,2003,AUS,Oceania,Australia & New Zealand,165807976.29408053,32071.594232046093,60.523123049762326,10035216.55187871,81.49590381586404,22.604145447961194,6.809761653302331,-10.909810917127572,286.88488921144875,165.8333571563488,15.301676796754766,14.736946107048947,8007990.018905314,5975695.425466664,0.6415936396289695,0.0,0,,12.328114242680224,4,87.15928783183463
Japan,1967,JPN,Asia,East Asia,128887989.17998023,32229.61337363403,67.01498410001415,8637426.54557917,54.20445340967085,13.073298985857814,41.23524060464002,-8.512993000168677,59.73322009236685,183.62105643403876,15.173490088846,11.115949639625203,362173.54581084993,7782591.649961467,2.9306281628895263,0.0,1,1.0,65.50382634721838,3,70.59759087227435
Australia,1984,AUS,Oceania,Australia & New Zealand,83399681.94051577,18150.92705926184,53.59020476313544,4469406.032372609,89.46899391032883,34.87258115143125,59.418375493545334,-83.75995055530541,63.96693420952931,146.8371610509911,11.466026526050232,36.3490094881988,4686401.646771415,1563375.8862531343,2.0133185989049602,0.0,1,1.0,45.265461897642815,4,76.14260325177716
China,1991,CHN,Asia,East Asia,237993660.52401417,12249.40889898383,8.545736449662723,2033831.0995287243,63.48099939845389,14.46861290871574,40.913269576249064,-18.862881883418694,116.96468245135999,23.415317872075864,3.7714392834326347,24.69311199304581,4099504.6199096073,6815344.347777803,4.604784052012701,0.0,0,0.0,11.222794490986221,1,79.68001678538707
Russia,1984,RUS,Europe,Eastern Europe,39461916.397800826,11409.128731287068,6.354507150522452,250761.02992314458,58.95211061109986,16.214390083754886,4.512749412659291,20.320749892485964,71.65159456085448,17.41134959243152,9.529175161439408,39.851306317919374,2623227.6592794214,1511678.611819166,1.244601454419281,0.0,1,0.0,40.83459766614478,5,86.25233002917969
Indonesia,1969,IDN,Asia,Southeast Asia,292243016.9481754,2505.9350328366786,53.091593595794116,15515647.4870213,55.54616182770772,7.204770967525683,32.52354343224017,4.725523772526429,100.72639617901906,145.4709664524759,4.496242913032834,13.895310701872813,9634022.37453612,7173638.837595277,2.1579829564161943,0.0,0,0.0,54.60178344971625,1,86.51817249077473
Mexico,2002,MEX,North America,Central America,8206649.51889613,9641.825922266102,8.643312720268726,70932.63817746215,82.48728501329491,39.21617378580708,50.066317186325406,-71.76977598542737,21.55665466196276,23.68267685353631,8.865594210192356,11.850402895925807,4973995.17727971,6897082.763704586,0.9389935760606328,0.0,1,0.0,79.38011928412334,2,94.83312379150374
Mexico,2000,MEX,North America,Central America,36350986.65864224,41021.003291891895,25.536398889254734,928273.2953330654,73.43561493400267,32.83838221902427,57.27663099739268,-63.55062815041961,188.13989318282609,69.96973295655798,13.73644082647197,17.45031973834153,4346304.109663125,8602917.307692576,4.721539695188831,0.0,1,1.0,23.17687450648784,3,81.07880707056438
South Africa,2017,ZAF,Africa,Sub-Saharan Africa,94083679.62847975,651.037655173287,13.850392689057841,1303095.908485956,88.06681188181786,10.183560858329102,43.659351772966104,-41.909724513113076,79.92518360839865,37.95007596801849,4.907940933097785,25.22552463763232,6893979.032801825,6673520.886671977,2.011326272785996,0.0,0,0.0,83.11153100609837,5,85.01147834180782
India,1976,IND,Asia,South Asia,153235579.48139542,2672.4858265878056,67.97849378614062,10416723.887591695,75.90713561862476,22.134241740969035,18.58001092476965,-16.621388284363448,291.5834504142432,186.2610729740253,15.692792693632255,7.674571641206476,7435172.07302162,669714.3937162752,2.1755403241594693,0.0,0,1.0,11.820186852141203,3,91.66558081472382
China,2019,CHN,Asia,East Asia,65624711.38531784,6787.437543813823,25.565620098752063,1677736.4403672852,63.62371938873745,16.78615154363827,15.069514703789428,4.520614363834852,43.11965834243319,70.04979907058066,7.608654852311483,18.610561000328858,2625317.205472701,8434226.327173237,0.774104142979529,0.0,1,0.0,41.78733799645022,3,82.8544316339662
South Africa,2005,ZAF,Africa,Sub-Saharan Africa,221128329.5073539,21301.908842449837,8.5845490310709,1898286.9868146814,83.45650136034243,6.1337928000938255,47.029216696761765,-36.61951085719801,32.42534868549953,23.521664345134266,5.033555922230334,7.298290234839344,3031183.481762206,6534418.292853169,0.9603436664789846,0.0,0,1.0,62.11282943820105,2,79.81875333421527
South Africa,1962,ZAF,Africa,Sub-Saharan Africa,107905029.12437095,17020.022801054693,66.7244902635324,7199908.06519527,61.2494016494726,37.452736990523135,45.61891274844778,-44.32105138844352,60.522233054894485,182.8251033220788,10.054856041158581,28.02332087682861,379457.5488035323,2106470.8965915293,4.697391273819847,0.0,0,0.0,21.21129898294405,4,64.11541468297663
France,1968,FRA,Europe,Western Europe,12522961.685684334,9302.874973696687,44.56838460904341,558128.172851894,61.63362741521387,34.37935824602761,29.183052135487124,-25.196037796728604,167.30863001088218,122.11737382877897,14.325522172570128,17.043114501988114,9918598.32439814,9397258.171059107,3.4088030161779717,0.0,0,1.0,73.3153840533541,3,67.41916683537467
Indonesia,2011,IDN,Asia,Southeast Asia,263438868.26475263,5991.998968291601,7.347089468683297,1935508.9346698103,51.13120357421519,39.542467144018595,5.208730542273594,4.117598739492621,226.77154220304664,20.131025144192236,5.686358455754617,38.972854767469,2116.4282534336107,8790296.29018603,3.2577835213985344,0.0,0,1.0,87.09430543047947,3,37.6690707545287
